source_member,sha256,bytes,extension,category,disposition,reason
sources/draw/10_working/candidates/2/2_candidate_006.png,AEFB0C25DE062DCABD1BAEDCFA83FEDF7B205025294B0CF732B6F8F1BEF60303,138250,.png,art_source,imported_canonical_content_object,art/draw baseline deduplicated by SHA-256
sources/draw/10_working/candidates/2/2_candidate_007.png,D8835DEF2FC21BDAA1D014CD320344F5B1091353152CFA50D1DA561AF66B4044,47603,.png,art_source,imported_canonical_content_object,art/draw baseline deduplicated by SHA-256
sources/draw/10_working/candidates/2/2_candidate_008.png,29F5314FB1A23A4EFAC2F30FD70E7CB6F8D6E5FB43928E085E96E70363B58816,37396,.png,art_source,imported_canonical_content_object,art/draw baseline deduplicated by SHA-256
sources/draw/10_working/candidates/2/2_candidate_009.png,7969266959457C83807B117F548DCC1C0796D4E6F7AA70C8DEB60410040CDDB7,61641,.png,art_source,imported_canonical_content_object,art/draw baseline deduplicated by SHA-256
sources/draw/10_working/candidates/2/2_candidate_010.png,E8F9A2D01102CB9623FA5EF2495914CD3D4D207E7BD2E19E1E0D0975CD3AB24B,139547,.png,art_source,imported_canonical_content_object,art/draw baseline deduplicated by SHA-256
sources/draw/10_working/candidates/2/2_candidate_011.png,873E7E664B5CA870D41E23F67FB30FF21CE4F05DFACDEFD224B5B3598945836A,7712,.png,art_source,imported_canonical_content_object,art/draw baseline deduplicated by SHA-256
sources/draw/10_working/candidates/2/2_candidate_012.png,1F778C00488523975CCB1E140745737EC9D0B55F45E25F8C36C801837BFB242B,52464,.png,art_source,imported_canonical_content_object,art/draw baseline deduplicated by SHA-256
sources/draw/10_working/candidates/2/2_candidate_013.png,63A62BF0306BCB6727C596857D1CAB838E09768CADAFD8A80A67261930BC97DB,7709,.png,art_source,imported_canonical_content_object,art/draw baseline deduplicated by SHA-256
sources/draw/10_working/candidates/2/2_candidate_014.png,E402A0385272C2F8F3E139C381A0C12DFA415294269EF714598CB3F0A356627F,61486,.png,art_source,imported_canonical_content_object,art/draw baseline deduplicated by SHA-256
sources/draw/10_working/candidates/2/2_candidate_015.png,EC7FAC4C5E0D85BDCBC52C5DC98AD300978C3488A0A0C65FA639A4E6646AA5DE,21600,.png,art_source,imported_canonical_content_object,art/draw baseline deduplicated by SHA-256
sources/draw/10_working/candidates/2/2_candidate_016.png,9B26ABE59604B2F065E31FD7D1998E08A9BD96FFF6F02520161A9B32C348309C,3404,.png,art_source,imported_canonical_content_object,art/draw baseline deduplicated by SHA-256
sources/draw/10_working/candidates/2/2_candidate_017.png,8968C966B40AB92B4D0296FFD1D08F1C2FC81D638EE62A8F70A56893A37242E5,27611,.png,art_source,imported_canonical_content_object,art/draw baseline deduplicated by SHA-256
sources/draw/10_working/candidates/2/2_candidate_018.png,BB4DD16DA292F5C5D554315E1B294AECF7A36601606B49846CF85898050DA162,7521,.png,art_source,imported_canonical_content_object,art/draw baseline deduplicated by SHA-256
sources/draw/10_working/candidates/2/2_candidate_019.png,A6BEB4E3E6C7549FB6FFC8938089C6F2AE3EE3B51BD60BC772D1D195C3CFA31B,7448,.png,art_source,imported_canonical_content_object,art/draw baseline deduplicated by SHA-256
sources/draw/10_working/candidates/2/2_candidate_020.png,8E3F8410997A6F02A74C49C8C81031C7AC95B8815AA23D7934AAAA479864A702,182694,.png,art_source,imported_canonical_content_object,art/draw baseline deduplicated by SHA-256
sources/draw/10_working/candidates/2/2_candidate_021.png,7CE29DE54DA9EED223E135CFDED74F32BD9B9A373457BFC311B1EC7EEDB96CEB,24252,.png,art_source,imported_canonical_content_object,art/draw baseline deduplicated by SHA-256
sources/draw/10_working/candidates/2/2_candidate_022.png,6E12AB4680ACD24FA838297698B16283A819A42C620D3ABC8D0F6CA3F4ABDEEB,54609,.png,art_source,imported_canonical_content_object,art/draw baseline deduplicated by SHA-256
sources/draw/10_working/candidates/2/2_candidate_023.png,309908BC49A303CC3A5D7D448B433F41FBAFB6F5B8517CE9F8525C181554C202,31852,.png,art_source,imported_canonical_content_object,art/draw baseline deduplicated by SHA-256
sources/draw/10_working/candidates/2/2_candidate_024.png,34DB91EC2128CD00E57CDB72B5CBF15A5507755DC23293AC93B48E7D021DAD85,37665,.png,art_source,imported_canonical_content_object,art/draw baseline deduplicated by SHA-256
sources/draw/10_working/candidates/2/2_candidate_025.png,D6B46FCD54D4DB89B57CC361D87FBC3F2265001F470B5FFC4D0E6D840AA59743,33743,.png,art_source,imported_canonical_content_object,art/draw baseline deduplicated by SHA-256
sources/draw/10_working/candidates/2/2_candidate_026.png,594862B569F0D9DFBA88FE14A9CABAA4838B153BFB99AA9C80845B63843FF501,35789,.png,art_source,imported_canonical_content_object,art/draw baseline deduplicated by SHA-256
sources/draw/10_working/candidates/2/2_candidate_027.png,B8ACA78ABA67D74E785E98CD2AAC6CD674AA21D63C8E2EF8489E28910646CFB5,35117,.png,art_source,imported_canonical_content_object,art/draw baseline deduplicated by SHA-256
sources/draw/10_working/candidates/2/2_candidate_028.png,4676D02596C2FB4947AC210423FB7265A397B84CADB693073A2E855CFE753873,33924,.png,art_source,imported_canonical_content_object,art/draw baseline deduplicated by SHA-256
sources/draw/10_working/candidates/2/2_candidate_029.png,825797EA3763625059C080C437D3784F849F73C756E6E7DCB8E2CE907916F41D,101113,.png,art_source,imported_canonical_content_object,art/draw baseline deduplicated by SHA-256
sources/draw/10_working/candidates/2/2_candidate_030.png,6AD6202046585DFBBD5D8EF6CB671C117A5A79F3C89A75A94AF507E3BDB08E86,85656,.png,art_source,imported_canonical_content_object,art/draw baseline deduplicated by SHA-256
sources/draw/10_working/candidates/2/2_candidate_031.png,8201D9590ACD5C64DA4FF48141160FBB41873FCBBE8260699C47D6B55207D7ED,75806,.png,art_source,imported_canonical_content_object,art/draw baseline deduplicated by SHA-256
sources/draw/10_working/candidates/2/2_candidate_032.png,854B68BC8BBB712F18C96052B2A8E5F75605BE528DCF8802889E92246D14CA5C,3928,.png,art_source,imported_canonical_content_object,art/draw baseline deduplicated by SHA-256
sources/draw/10_working/candidates/2/2_candidate_033.png,DC44D765823793151B90B6FC134A47B05193D36BC6AB784BC191B7AEE70035CF,21710,.png,art_source,imported_canonical_content_object,art/draw baseline deduplicated by SHA-256
sources/draw/10_working/candidates/2/2_candidate_034.png,D58D7EC3B8B8C774CEDFD767390F06B71DF4C56C3D435280ACDF8FF6054FF8E9,5021,.png,art_source,imported_canonical_content_object,art/draw baseline deduplicated by SHA-256
sources/draw/10_working/candidates/2/2_candidate_035.png,0ECCE6A7021AF90BA606977E1B392AC4B37C1105BF67EB8633178861A71D3CAC,4422,.png,art_source,imported_canonical_content_object,art/draw baseline deduplicated by SHA-256
sources/draw/10_working/candidates/2/2_candidate_036.png,79CF1F6CC521B9A1495F994F7F51252D34B5A08DC8B8A29C5C327F00EB7D264C,4847,.png,art_source,imported_canonical_content_object,art/draw baseline deduplicated by SHA-256
sources/draw/10_working/candidates/2/2_candidate_037.png,A66094D5BE2DCBF26644857CE18EC4554BA3142CF9F6657661EF59EC97D56085,5374,.png,art_source,imported_canonical_content_object,art/draw baseline deduplicated by SHA-256
sources/draw/10_working/candidates/2/2_candidate_038.png,574F617B925C4B03A76F465F00BE16F5B24948E382AA0C60392D9C5D3EE7FC93,3627,.png,art_source,imported_canonical_content_object,art/draw baseline deduplicated by SHA-256
sources/draw/10_working/candidates/2/2_candidate_039.png,C8A42193140883C567C2725C4AB92BFFDA8F16FF655EE78C65FB4060A4A6454D,4601,.png,art_source,imported_canonical_content_object,art/draw baseline deduplicated by SHA-256
sources/draw/10_working/candidates/2/2_candidate_040.png,FD298A650EF3B1D9E05DA62BC90C49CC0B171637A7EAFC16E8608CCE65604A5D,5655,.png,art_source,imported_canonical_content_object,art/draw baseline deduplicated by SHA-256
sources/draw/10_working/candidates/2/2_candidate_041.png,DBC9BD8535E125855AAC99DB8AA7BA102EC33814064621CE0097BFDA7A8FC6EF,3316,.png,art_source,imported_canonical_content_object,art/draw baseline deduplicated by SHA-256
sources/draw/10_working/candidates/2/2_candidate_042.png,08D5B21481E7B6B995506308297FFC604162B7BDE5AF15FD086A59BCCFD9BBBF,3657,.png,art_source,imported_canonical_content_object,art/draw baseline deduplicated by SHA-256
sources/draw/10_working/candidates/2/2_candidate_043.png,19D29FD3FE904ED3AD1060BEACD995FC39C504EBE4F3636ADB0228EAD004B432,3935,.png,art_source,imported_canonical_content_object,art/draw baseline deduplicated by SHA-256
sources/draw/10_working/candidates/2/2_candidate_044.png,210E05477508FECC45EC20E6E5CD39A5F5FC6945F2B5B30652FECC6036A35D62,2909,.png,art_source,imported_canonical_content_object,art/draw baseline deduplicated by SHA-256
sources/draw/10_working/candidates/2/2_candidate_045.png,7362F437EA5276FB3686FFAB476AC0CAE1CDB65CBD4DBE1507D800246BC09DDF,4367,.png,art_source,imported_canonical_content_object,art/draw baseline deduplicated by SHA-256
sources/draw/10_working/candidates/2/2_candidate_046.png,EC514BF2279EB8D87461673A73A9FBEEA76B1AA521BA8CDFDFD627E6EF350B4E,3447,.png,art_source,imported_canonical_content_object,art/draw baseline deduplicated by SHA-256
sources/draw/10_working/candidates/2/2_candidate_047.png,867F0D20CD268E51E017C47ED49CFB1306E73D480DFB93A4640640C9BA627825,4630,.png,art_source,imported_canonical_content_object,art/draw baseline deduplicated by SHA-256
sources/draw/10_working/candidates/2/2_candidate_048.png,DCB6E21C699E25EA638445D6EB108FDC01E2A7EED59986F1E50240C2C569CCB2,17586,.png,art_source,imported_canonical_content_object,art/draw baseline deduplicated by SHA-256
sources/draw/10_working/candidates/2/2_candidate_049.png,FD0E76C2F5D0DE744712A5FCB73586B0FC37B517DCF1C9DF43AFA40E8FBE7050,5866,.png,art_source,imported_canonical_content_object,art/draw baseline deduplicated by SHA-256
sources/draw/10_working/candidates/2/2_candidate_050.png,D179B8F4C5B471BB61FA825F18E855048D545C0903829CFE81F47DCEBAE83C6B,23985,.png,art_source,imported_canonical_content_object,art/draw baseline deduplicated by SHA-256
sources/draw/10_working/candidates/2/2_candidate_051.png,F0852BE85ADF1CA57F4E6BFAB99C505290C27745F91DC886E843700170150D8A,13193,.png,art_source,imported_canonical_content_object,art/draw baseline deduplicated by SHA-256
sources/draw/10_working/candidates/2/2_candidate_052.png,76C578F40164F9E0DE747BB984EEB792CE3EF2A7EEA543785EB76747268EB3DF,7051,.png,art_source,imported_canonical_content_object,art/draw baseline deduplicated by SHA-256
sources/draw/10_working/candidates/2/2_candidate_053.png,4E3F6FF73612B468D42383F57A82AD456558F602ABD0DE12B41293C5449BADE1,13635,.png,art_source,imported_canonical_content_object,art/draw baseline deduplicated by SHA-256
sources/draw/10_working/candidates/2/2_candidate_054.png,254F770EAB102920012E433A79B48745A294EACFB292D7532ACFE291A7481CC2,12911,.png,art_source,imported_canonical_content_object,art/draw baseline deduplicated by SHA-256
sources/draw/10_working/candidates/2/2_candidate_055.png,368FE74A54156EC4E31DD517BE74C0569F8233831F824081C03F96ADC52BBB78,7553,.png,art_source,imported_canonical_content_object,art/draw baseline deduplicated by SHA-256
sources/draw/10_working/candidates/2/2_candidate_056.png,B073E83F9FB9AD4B4D22C41A4354CE1B7E947F688620A25A20C3FA77CBDFAD4A,7269,.png,art_source,imported_canonical_content_object,art/draw baseline deduplicated by SHA-256
sources/draw/10_working/candidates/2/2_candidate_057.png,FC812C5C06C17EB51709538BD73A56D4FD8A728C343BCACCBBE175C4F2000110,7127,.png,art_source,imported_canonical_content_object,art/draw baseline deduplicated by SHA-256
sources/draw/10_working/candidates/2/2_candidate_058.png,BEACEB170EB148D76470E4D8049847C4FE8288732A336FF85F8F15C10A09EC3C,7165,.png,art_source,imported_canonical_content_object,art/draw baseline deduplicated by SHA-256
sources/draw/10_working/candidates/2/2_candidate_059.png,33CACC66B431646E6159434F61EFFBDE04F3FFDDE638F142477C4D53C5E0774C,7247,.png,art_source,imported_canonical_content_object,art/draw baseline deduplicated by SHA-256
sources/draw/10_working/candidates/3/3_candidate_001.png,82C5E1FC98197AA323D37BD96E08C3640E61AE1478C4D0267879E1F296E8CA0D,1296,.png,art_source,imported_canonical_content_object,art/draw baseline deduplicated by SHA-256
sources/draw/10_working/candidates/3/3_candidate_002.png,ACC8080ADE4092FC3660725814DFD18A7053F7D2FC56BED81BB66DC29CBA09AE,46061,.png,art_source,imported_canonical_content_object,art/draw baseline deduplicated by SHA-256
sources/draw/10_working/candidates/3/3_candidate_003.png,8656BEECA8ECAB561495B5B44D0A77DF203A83C66E39453958748EDDA3261721,46939,.png,art_source,imported_canonical_content_object,art/draw baseline deduplicated by SHA-256
sources/draw/10_working/candidates/3/3_candidate_004.png,8F7FCAEF357D13D47D4F214EAEF128F7B146018CF047E942F15EBD76A2F8DE6F,49164,.png,art_source,imported_canonical_content_object,art/draw baseline deduplicated by SHA-256
sources/draw/10_working/candidates/3/3_candidate_005.png,B46FC991F31635066FEC4DE8D94ED498CE451C42D7909C8193145E32A137D461,63367,.png,art_source,imported_canonical_content_object,art/draw baseline deduplicated by SHA-256
sources/draw/10_working/candidates/3/3_candidate_006.png,616012A5B050C88A3E7CAA5E5106D95DE5C08D054B4AFDDCD643150F75A2506D,60764,.png,art_source,imported_canonical_content_object,art/draw baseline deduplicated by SHA-256
sources/draw/10_working/candidates/3/3_candidate_007.png,3925829A2BB88C732FAF2231FA09BBAF73883A509391F3366E194C8B29D09B5D,59962,.png,art_source,imported_canonical_content_object,art/draw baseline deduplicated by SHA-256
sources/draw/10_working/candidates/3/3_candidate_008.png,9FF672FCA332FA0E6280944AA695C5C0EBC1BAF585A406148C760307C1076B5F,33271,.png,art_source,imported_canonical_content_object,art/draw baseline deduplicated by SHA-256
sources/draw/10_working/candidates/3/3_candidate_009.png,784E0E39E43409ED34ADD70C9C6DF8DBBF1315905674D4F24C32123054598180,32769,.png,art_source,imported_canonical_content_object,art/draw baseline deduplicated by SHA-256
sources/draw/10_working/candidates/3/3_candidate_010.png,490B0F19221B68CFE049D9ADBB1739528E78405D8D791FC2CE8A0EA11C3D886A,33229,.png,art_source,imported_canonical_content_object,art/draw baseline deduplicated by SHA-256
sources/draw/10_working/candidates/3/3_candidate_011.png,EDA61D8F76205EB65BD2F30E9F13B3F044D0C8F5D4E94368D2F67101E6589176,17676,.png,art_source,imported_canonical_content_object,art/draw baseline deduplicated by SHA-256
sources/draw/10_working/candidates/3/3_candidate_012.png,77DE0999B1C5B924A4676F3294B4E7C0008B60AEB64988D34356424A01ED5E3F,11409,.png,art_source,imported_canonical_content_object,art/draw baseline deduplicated by SHA-256
sources/draw/10_working/candidates/3/3_candidate_013.png,46659E8ABC0A48180AF49A827FDE3C4F04E8EC7D3DEF55EA734AD2F5313311F0,11600,.png,art_source,imported_canonical_content_object,art/draw baseline deduplicated by SHA-256
sources/draw/10_working/candidates/3/3_candidate_014.png,AEEF39ABBB16EA607E0B9D3C1B1A4B3323AA246613EB354CC1376B57871280D8,11704,.png,art_source,imported_canonical_content_object,art/draw baseline deduplicated by SHA-256
sources/draw/10_working/candidates/3/3_candidate_015.png,644D9A5625BB7036F21CB2E145BDCADBE4D85584E1C9B0D764B668DCC8721401,11608,.png,art_source,imported_canonical_content_object,art/draw baseline deduplicated by SHA-256
sources/draw/10_working/candidates/3/3_candidate_016.png,10B06B8D54036DC54EAA63E31097832B02A9646B95C3E52EEB267C5BE2D58267,33759,.png,art_source,imported_canonical_content_object,art/draw baseline deduplicated by SHA-256
sources/draw/10_working/candidates/3/3_candidate_017.png,BDB62BF80BBF49EA2434CB332110EF028ED45F6BC952E91020A079F47FE7E50D,32347,.png,art_source,imported_canonical_content_object,art/draw baseline deduplicated by SHA-256
sources/draw/10_working/candidates/3/3_candidate_018.png,F1A2DD8066BEC30CB3F7AABB1C84CE0DB02A3115EEF261A1990F40A83C12ED2F,35002,.png,art_source,imported_canonical_content_object,art/draw baseline deduplicated by SHA-256
sources/draw/10_working/candidates/3/3_candidate_019.png,870DA709448824410050F53CAC4698CF5A8E614BF0CB1427D803E56193E1CE3E,17899,.png,art_source,imported_canonical_content_object,art/draw baseline deduplicated by SHA-256
sources/draw/10_working/candidates/3/3_candidate_020.png,924C1A469C6EAF05FD3F0C8EDFBCC90A4E5FAE1B86A77B92A605FD7B641A34BF,20224,.png,art_source,imported_canonical_content_object,art/draw baseline deduplicated by SHA-256
sources/draw/10_working/candidates/3/3_candidate_021.png,485FC36C7B000D77C710AD9E04E23FD8E380DB1167D394FB1F29590C2521EE6B,21003,.png,art_source,imported_canonical_content_object,art/draw baseline deduplicated by SHA-256
sources/draw/10_working/candidates/3/3_candidate_022.png,DB2FDDE7799159393A9B92EE0B73D16EF09B10AB4A24C232820ADE0E50DEB69B,20534,.png,art_source,imported_canonical_content_object,art/draw baseline deduplicated by SHA-256
sources/draw/10_working/candidates/3/3_candidate_023.png,CAC3DB3B8131F3FB5D2CBCC726D3BC39AECC9CBF9932506E32B47C7C2616AFFD,18256,.png,art_source,imported_canonical_content_object,art/draw baseline deduplicated by SHA-256
sources/draw/10_working/candidates/3/3_candidate_024.png,2DD8216700B9A63BED850FA883ECDB326666CDCC1DF3B1A8DCAB423E4EC5E1DA,13603,.png,art_source,imported_canonical_content_object,art/draw baseline deduplicated by SHA-256
sources/draw/10_working/candidates/3/3_candidate_025.png,10C8EE749FAB6CDE8CC2D8439AC696DFB02E2520A903199FC06E250B86F2DD7C,23391,.png,art_source,imported_canonical_content_object,art/draw baseline deduplicated by SHA-256
sources/draw/10_working/candidates/3/3_candidate_026.png,C6BD4F2FA88E6AD125AA59F7E580668E839AACBC077DB631D6C5565985F2479E,27151,.png,art_source,imported_canonical_content_object,art/draw baseline deduplicated by SHA-256
sources/draw/10_working/candidates/3/3_candidate_027.png,9FA89439ADE1D7AE2F195F22D5E991F065B73B0D6514C12BD05AFAC2405A91A2,26543,.png,art_source,imported_canonical_content_object,art/draw baseline deduplicated by SHA-256
sources/draw/10_working/candidates/3/3_candidate_028.png,B8A645B92ACE161600845911FC8C86E9B825D25D4CDBF5A26670096E8EBD6037,20916,.png,art_source,imported_canonical_content_object,art/draw baseline deduplicated by SHA-256
sources/draw/10_working/candidates/3/3_candidate_029.png,7E616491E1552006E7DF2E2CF6E24869B3EF2A0DA3355622C2AC05AA3B3BA958,20845,.png,art_source,imported_canonical_content_object,art/draw baseline deduplicated by SHA-256
sources/draw/10_working/candidates/3/3_candidate_030.png,F8B2533BF52C3FE3A0EF611B0691ACA2A0B49EDE4C13CDAE8B09DD270280B3F1,2415,.png,art_source,imported_canonical_content_object,art/draw baseline deduplicated by SHA-256
sources/draw/10_working/candidates/3/3_candidate_031.png,D21152686E89F17FB8CAAE58AA7F82173B7FC5811BE6EDF37CF88549AF20F361,4315,.png,art_source,imported_canonical_content_object,art/draw baseline deduplicated by SHA-256
sources/draw/10_working/candidates/3/3_candidate_032.png,7C36D5C5BBAE29C7DD8C92A2B321306318A2E0CB8A228C537FB5F78299A6A26A,4355,.png,art_source,imported_canonical_content_object,art/draw baseline deduplicated by SHA-256
sources/draw/10_working/candidates/3/3_candidate_033.png,B0FA881E06718278333CCF2FD0BD9D567E4E9B43414DC44DCB4D1B12D8C3334A,5041,.png,art_source,imported_canonical_content_object,art/draw baseline deduplicated by SHA-256
sources/draw/10_working/candidates/3/3_candidate_034.png,0BD4B7C94A63CDC68F8440CD2FD4934E44B53E8683C9CDEC0EF4249DBE892984,4613,.png,art_source,imported_canonical_content_object,art/draw baseline deduplicated by SHA-256
sources/draw/10_working/candidates/3/3_candidate_035.png,C845DA278644AE4B5B7FA2F9C9BB07324D1A666F79720FEB7C88F2F443C6281F,4275,.png,art_source,imported_canonical_content_object,art/draw baseline deduplicated by SHA-256
sources/draw/10_working/candidates/3/3_candidate_036.png,A362867995C32C439579B1B4BFE41DADC303D509A2089C37DC4524C2D1B6239C,5432,.png,art_source,imported_canonical_content_object,art/draw baseline deduplicated by SHA-256
sources/draw/10_working/candidates/3/3_candidate_037.png,9B74CBC985E05DE5FCBEFC10F37CEFD3FFEA47C0F4970C7A6A601A31792BB58C,13704,.png,art_source,imported_canonical_content_object,art/draw baseline deduplicated by SHA-256
sources/draw/10_working/candidates/3/3_candidate_038.png,8F4A98CEC67B6588A8C36EA3261517CDEF2AA2A8F3DA9F9E7721342524212E2E,7737,.png,art_source,imported_canonical_content_object,art/draw baseline deduplicated by SHA-256
sources/draw/10_working/candidates/3/3_candidate_039.png,6CEB9D12C4D999381F66AA4207A578C87260F20546ADA1EC3F468B4E8941CBA2,11010,.png,art_source,imported_canonical_content_object,art/draw baseline deduplicated by SHA-256
sources/draw/10_working/candidates/3/3_candidate_040.png,E067F653B85A51FDBE3A40E8072C8425795CD71EE7D51E62246E31FA52E3A0B6,12030,.png,art_source,imported_canonical_content_object,art/draw baseline deduplicated by SHA-256
sources/draw/10_working/candidates/3/3_candidate_041.png,133F9AED0B446129463BE2D6D96A56F8B484F5255F4842A9E86C1D1B05B4A2B9,20745,.png,art_source,imported_canonical_content_object,art/draw baseline deduplicated by SHA-256
sources/draw/10_working/candidates/3/3_candidate_042.png,F5FC860AA2B8B7E25AF6862CCC3FDF3F7873E0EC9A42DD099E49C358B818A4DE,7145,.png,art_source,imported_canonical_content_object,art/draw baseline deduplicated by SHA-256
sources/draw/10_working/candidates/3/3_candidate_043.png,A2454398B16ADAC7FE73D785BFA7C6392B5EC4D2655B0893DBD6574F2379D1C9,12561,.png,art_source,imported_canonical_content_object,art/draw baseline deduplicated by SHA-256
sources/draw/10_working/candidates/3/3_candidate_044.png,D9BF648D815E6D8512CC3393903F62049B9D7DF022FABD23424F91A78D9B8359,10148,.png,art_source,imported_canonical_content_object,art/draw baseline deduplicated by SHA-256
sources/draw/10_working/candidates/3/3_candidate_045.png,55C1AD3078A980CF9A5F52AD6335C4C803DDCDA12BA41EFD18D1EC03F5784BE7,6140,.png,art_source,imported_canonical_content_object,art/draw baseline deduplicated by SHA-256
sources/draw/10_working/candidates/3/3_candidate_046.png,709FC7AF2DFBE5E01E0F77452FFA5DE205E6A938541136DF17BD5BD13FE46264,20275,.png,art_source,imported_canonical_content_object,art/draw baseline deduplicated by SHA-256
sources/draw/10_working/candidates/3/3_candidate_047.png,15C43E546219601D1AE4FA04E902C832E72581E4765A34A9B2896544733E59E1,12286,.png,art_source,imported_canonical_content_object,art/draw baseline deduplicated by SHA-256
sources/draw/10_working/candidates/3/3_candidate_048.png,C2A2B6F56FFFF9EF16808C39D7FB1BC5B8588CDE4E1042B020E80CE001CCA9C2,48979,.png,art_source,imported_canonical_content_object,art/draw baseline deduplicated by SHA-256
sources/draw/10_working/candidates/3/3_candidate_049.png,4FF9A6560225FC395F2A1C8EA202676F2F9C73BE1C2B4CB5F49C91891FFA36EB,45165,.png,art_source,imported_canonical_content_object,art/draw baseline deduplicated by SHA-256
sources/draw/10_working/candidates/3/3_candidate_050.png,B81D32F1D360DD8C858020DDCEA643CD858D6C981D797210FE5A4932784B1BB0,65190,.png,art_source,imported_canonical_content_object,art/draw baseline deduplicated by SHA-256
sources/draw/10_working/candidates/3/3_candidate_051.png,B85F0835D6700D71F672A52EE803DB0D5BAF2A8664C29E7828B6C49B8D0FAC7B,65781,.png,art_source,imported_canonical_content_object,art/draw baseline deduplicated by SHA-256
sources/draw/10_working/candidates/3/3_candidate_052.png,8369A19E5EBB0AA87A9FCA340F99F9B61F84D4D9E876ABF018A0C933AA3247E5,61151,.png,art_source,imported_canonical_content_object,art/draw baseline deduplicated by SHA-256
sources/draw/10_working/candidates/3/3_candidate_053.png,5F3DC7C5C3D2C2C187F94B15AC76ECCA82AF4AF7C6A76A30086ACE211367BB9B,65711,.png,art_source,imported_canonical_content_object,art/draw baseline deduplicated by SHA-256
sources/draw/10_working/candidates/3/3_candidate_054.png,2EF92773BC0C61F99F02F9655B2564799347F709648EDA21952186E1DFAE945A,8359,.png,art_source,imported_canonical_content_object,art/draw baseline deduplicated by SHA-256
sources/draw/10_working/candidates/3/3_candidate_055.png,D1ACD68F3DA4B92F2D4EFDA7AC82A3F298B0B0786332336D411240AE6A790D42,8149,.png,art_source,imported_canonical_content_object,art/draw baseline deduplicated by SHA-256
sources/draw/10_working/candidates/3/3_candidate_056.png,5E8178CEFF3FB16B2DC5ECF8B05E51A765F051CA6F7F93CDB11C0B1772EBC98B,9241,.png,art_source,imported_canonical_content_object,art/draw baseline deduplicated by SHA-256
sources/draw/10_working/candidates/3/3_candidate_057.png,006E007BE2194FE166AD78DFDD357CE294FD40FF02F4D7437AF13AFC741429EB,8926,.png,art_source,imported_canonical_content_object,art/draw baseline deduplicated by SHA-256
sources/draw/10_working/candidates/3/3_candidate_058.png,D9F178880B675099C13D3AE08234E9503AEF81731B39A2E8906CB81D4974CDD6,8927,.png,art_source,imported_canonical_content_object,art/draw baseline deduplicated by SHA-256
sources/draw/10_working/candidates/3/3_candidate_059.png,F7B56879D4ACB38499E9BB99D634EAD4EA79FD4284F206E29562556F4EA8070E,8588,.png,art_source,imported_canonical_content_object,art/draw baseline deduplicated by SHA-256
sources/draw/10_working/candidates/3/3_candidate_060.png,1B6DADB1C35358902F2AD144BB283851192D6BB8DC152B26C90CC664096AA073,7428,.png,art_source,imported_canonical_content_object,art/draw baseline deduplicated by SHA-256
sources/draw/10_working/candidates/3/3_candidate_061.png,AA0290412D06DF7CA25CF175DD6479C7272D5C290EB644660C4F72A63521175F,8132,.png,art_source,imported_canonical_content_object,art/draw baseline deduplicated by SHA-256
sources/draw/10_working/candidates/3/3_candidate_062.png,6EB465C5ADA6544CBF38263EAD12E45A747878DD7D6AC49375980FF7C2DB4350,7752,.png,art_source,imported_canonical_content_object,art/draw baseline deduplicated by SHA-256
sources/draw/10_working/candidates/3/3_candidate_063.png,1341EE8304E7AC91CF0C658CE305118E2E7E09BBFD91908EBB13BCD7865E9A10,25994,.png,art_source,imported_canonical_content_object,art/draw baseline deduplicated by SHA-256
sources/draw/10_working/candidates/3/3_candidate_064.png,434444E514EF7F776D65D543AA29D1E43C33913033C202EEA1D0D28FCDEC647E,17957,.png,art_source,imported_canonical_content_object,art/draw baseline deduplicated by SHA-256
sources/draw/10_working/candidates/3/3_candidate_065.png,975DCDBCECB2048125974BA7047CF56F75F3AC8B1970B2512C5E6670D7E42C78,10902,.png,art_source,imported_canonical_content_object,art/draw baseline deduplicated by SHA-256
sources/draw/10_working/candidates/3/3_candidate_066.png,BB7DB112CA5209A4328A036A71DEC9A15412BA68ACCAFA9D1913B97A4EDEBF3B,6821,.png,art_source,imported_canonical_content_object,art/draw baseline deduplicated by SHA-256
sources/draw/10_working/candidates/3/3_candidate_067.png,D69DB914E5DA1BAC4B2004041260674EEAE9FF49F9DAD11457404EBE10344AD8,6386,.png,art_source,imported_canonical_content_object,art/draw baseline deduplicated by SHA-256
sources/draw/10_working/candidates/3/3_candidate_068.png,090A4290B3CF0F9AB34021795D4119673003A4E09CB1A511F01077B05266C548,9733,.png,art_source,imported_canonical_content_object,art/draw baseline deduplicated by SHA-256
sources/draw/10_working/candidates/3/3_candidate_069.png,5B6B9159A07857B603013077E88840B4063A41BFC03C1B553C271F7ADED748F0,7076,.png,art_source,imported_canonical_content_object,art/draw baseline deduplicated by SHA-256
sources/draw/10_working/candidates/3/3_candidate_070.png,9E7CE66623369B9DDE71FE93ED75A21782E0237AB8781FCDE5CE59BA3C6862C6,5452,.png,art_source,imported_canonical_content_object,art/draw baseline deduplicated by SHA-256
sources/draw/10_working/candidates/3/3_candidate_071.png,D64FAE6B7112E6BBB6080E0284BF3283D47547BB38623FDEE6AE45B85A511128,8238,.png,art_source,imported_canonical_content_object,art/draw baseline deduplicated by SHA-256
