object_sha256,repository_object,extension,media_kind,semantic_family,lifecycle_role,canonical_source_member,alias_count,source_layers,distinct_names,same_name_other_sha_count,runtime_match_count,runtime_paths,base_authority,rights_status,review_status,runtime_admission,semantic_decision,decision_note
7CE29DE54DA9EED223E135CFDED74F32BD9B9A373457BFC311B1EC7EEDB96CEB,sources/base/美术素材/blobs/7c/7ce29de54da9eed223e135cfded74f32bd9b9a373457bfc311b1ec7eedb96ceb.png,.png,image,source_composite,working_candidate,sources/draw/10_working/candidates/2/2_candidate_021.png,1,10_working,2_candidate_021.png,0,0,,base_source_evidence_only,pending_verification,pending_review,not_admitted,base_reference_only_pending_promotion,Retained as source/reference; not admitted to runtime.
7CE336476C038D8CACDC4791568717F603DE6AA96B99EEDB871618B551043A87,sources/base/美术素材/blobs/7c/7ce336476c038d8cacdc4791568717f603de6aa96b99eedb871618b551043a87.png,.png,image,map,stage_evidence,sources/art/ART-21/03_cut_output/map/ui_art21_map_cell_unknown.png,2,stage_output,ui_art21_map_cell_unknown.png,0,1,res://assets/ui/art21/map/ui_art21_map_cell_unknown.png,base_source_evidence_only,pending_verification,pending_review,not_admitted,runtime_crosswalk_required,Exact runtime bytes exist; authority is decided per runtime row.
7CF0D291EAA59A94FCA3B321443B98D281FBDB33A1302C8B75E3AD0606F08D63,sources/base/美术素材/blobs/7c/7cf0d291eaa59a94fca3b321443b98d281fbdb33a1302c8b75e3ad0606f08d63.png,.png,image,world_prop,game_ready_source;runtime_candidate;selected_source,sources/draw/30_game_ready/props/10_yiliaobao.png,3,03_selected;05_export_runtime_candidates;30_game_ready,10_yiliaobao.png,1,1,res://assets/props/art07/10_yiliaobao.png,base_source_evidence_only,pending_verification,pending_review,not_admitted,runtime_crosswalk_required,Exact runtime bytes exist; authority is decided per runtime row.
7D8EE2E97248E846F28E231E4BF9F18B20167C8CECDF44D34BC1CCB82D7F2E94,sources/base/美术素材/blobs/7d/7d8ee2e97248e846f28e231e4bf9f18b20167c8cecdf44d34bc1ccb82d7f2e94.png,.png,image,source_composite,working_candidate,sources/draw/10_working/candidates/Zujian3/Zujian3_candidate_002.png,1,10_working,Zujian3_candidate_002.png,0,0,,base_source_evidence_only,pending_verification,pending_review,not_admitted,base_reference_only_pending_promotion,Retained as source/reference; not admitted to runtime.
7DEF9F6E1A79B6BC2779647C13A0C0B311E00EE4E803EACF4E920A46A32FC1FF,sources/base/美术素材/blobs/7d/7def9f6e1a79b6bc2779647c13a0c0b311e00ee4e803eacf4e920a46a32fc1ff.png,.png,image,deploy,processed_source,sources/draw/20_processed/ui_deploy_button/ui_button_upgrade_small.png,1,20_processed,ui_button_upgrade_small.png,0,0,,base_source_evidence_only,pending_verification,pending_review,not_admitted,base_reference_only_pending_promotion,Retained as source/reference; not admitted to runtime.
7E616491E1552006E7DF2E2CF6E24869B3EF2A0DA3355622C2AC05AA3B3BA958,sources/base/美术素材/blobs/7e/7e616491e1552006e7df2e2cf6e24869b3ef2a0da3355622c2ac05aa3b3ba958.png,.png,image,uncategorized_image,working_candidate,sources/draw/10_working/candidates/3/3_candidate_029.png,1,10_working,3_candidate_029.png,0,0,,base_source_evidence_only,pending_verification,pending_review,not_admitted,base_reference_only_pending_promotion,Retained as source/reference; not admitted to runtime.
7E77AB4A875B213486C0A60276DD626E4D2A6AA0B461E510505C94BCA9344B21,sources/base/美术素材/blobs/7e/7e77ab4a875b213486c0a60276dd626e4d2a6aa0b461e510505c94bca9344b21.png,.png,image,source_composite,working_candidate,sources/draw/10_working/candidates/4/4_candidate_016.png,1,10_working,4_candidate_016.png,0,0,,base_source_evidence_only,pending_verification,pending_review,not_admitted,base_reference_only_pending_promotion,Retained as source/reference; not admitted to runtime.
7E79082E6CD939F99BCA6819C79F61CDFA2B2B3EC252EDDA09D5B0C33BE15031,sources/base/美术素材/blobs/7e/7e79082e6cd939f99bca6819c79f61cdfa2b2b3ec252edda09d5b0c33be15031.png,.png,image,uncategorized_image,working_candidate,sources/draw/10_working/candidates/4/4_candidate_030.png,1,10_working,4_candidate_030.png,0,0,,base_source_evidence_only,pending_verification,pending_review,not_admitted,base_reference_only_pending_promotion,Retained as source/reference; not admitted to runtime.
7ED3818DA9BF308616DE5E8AB83744DF5F0F14BDC456216709ABFBE4C422A829,sources/base/美术素材/blobs/7e/7ed3818da9bf308616de5e8ab83744df5f0f14bdc456216709abfbe4c422a829.png,.png,image,source_composite,working_candidate,sources/draw/10_working/candidates/Zujian1/Zujian1_candidate_002.png,1,10_working,Zujian1_candidate_002.png,0,0,,base_source_evidence_only,pending_verification,pending_review,not_admitted,base_reference_only_pending_promotion,Retained as source/reference; not admitted to runtime.
7F528B7E229FA1AAF827674A0691BEEEA95C6C62CBA89587C161DAFC0A7C4E3D,sources/base/美术素材/blobs/7f/7f528b7e229fa1aaf827674a0691beeea95c6c62cba89587c161dafc0a7c4e3d.csv,.csv,table,source_registry,stage_evidence,sources/art/ART-21R2/_manifest/main_menu_cut_manifest.csv,1,stage_output,main_menu_cut_manifest.csv,0,0,,base_source_evidence_only,pending_verification,pending_review,not_admitted,source_support_not_runtime_art,"Registry, metadata, document, or other support object."
7F6F605FDF9DE951083CD7E58D4BB1124D248CCC89BE231C4A3BF9FD4121E0AD,sources/base/美术素材/blobs/7f/7f6f605fdf9de951083cd7e58d4bb1124d248ccc89be231c4a3bf9fd4121e0ad.png,.png,image,actor_animation_source,source_reference,sources/draw/processed/Tuzigai/02_left_idle.png,1,draw_other,02_left_idle.png,7,0,,base_source_evidence_only,pending_verification,pending_review,not_admitted,base_reference_only_pending_promotion,Retained as source/reference; not admitted to runtime.
7F9BF90DF8E3A5E8BE5C592B498A4FD942A0FC0AE80F1CCC32F10FCB132F3C6F,sources/base/美术素材/blobs/7f/7f9bf90df8e3a5e8be5c592b498a4fd942a0fc0ae80f1ccc32f10fcb132f3c6f.png,.png,image,actor_animation_source,game_ready_source;processed_source;source_reference,sources/draw/20_processed/characters/tuzi/frames/11_right_walk_2.png,3,20_processed;30_game_ready;art_other,11_right_walk_2.png,7,0,,base_source_evidence_only,pending_verification,pending_review,not_admitted,base_reference_only_pending_promotion,Retained as source/reference; not admitted to runtime.
804C134A3019683D58C1DDEC8FD2A8F1DCD1A64446239DEFF5D84E2DBC0796E5,sources/base/美术素材/blobs/80/804c134a3019683d58c1ddec8fd2a8f1dcd1a64446239deff5d84e2dbc0796e5.png,.png,image,actor_animation_source,source_reference,sources/draw/processed/HUligai/06_left_walk_1.png,1,draw_other,06_left_walk_1.png,7,0,,base_source_evidence_only,pending_verification,pending_review,not_admitted,base_reference_only_pending_promotion,Retained as source/reference; not admitted to runtime.
8083B6B3718BCF5ECA3D5CEA4CD6599B73ED71E88A67DAB706257BADC14CA696,sources/base/美术素材/blobs/80/8083b6b3718bcf5eca3d5cea4cd6599b73ed71e88a67dab706257badc14ca696.png,.png,image,source_composite,working_candidate,sources/draw/10_working/candidates/Zuhe2/Zuhe2_candidate_087.png,1,10_working,Zuhe2_candidate_087.png,0,0,,base_source_evidence_only,pending_verification,pending_review,not_admitted,base_reference_only_pending_promotion,Retained as source/reference; not admitted to runtime.
80ADE6B6EC07BF9DAED6AD7E44DB57383EE5D8755449376F3F6BA7DE3B3D13FA,sources/base/美术素材/blobs/80/80ade6b6ec07bf9daed6ad7e44db57383ee5d8755449376f3f6ba7de3b3d13fa.png,.png,image,ui_component,stage_evidence,sources/art/ART-20/03_cut_output/shared/ui_keycap_prompt_set/ui_shared_keycap_f_normal.png,1,stage_output,ui_shared_keycap_f_normal.png,0,1,res://assets/ui/art20/shared/keycaps/ui_shared_keycap_f_normal.png,base_source_evidence_only,pending_verification,pending_review,not_admitted,runtime_crosswalk_required,Exact runtime bytes exist; authority is decided per runtime row.
80B36D4990EC82D7F17C898EB085BA695CAC1D2074CE97E66FFFDEC1096DC0EA,sources/base/美术素材/blobs/80/80b36d4990ec82d7f17c898eb085ba695cac1d2074ce97e66fffdec1096dc0ea.png,.png,image,source_composite,working_candidate,sources/draw/10_working/candidates/Zuhe2/Zuhe2_candidate_110.png,1,10_working,Zuhe2_candidate_110.png,0,0,,base_source_evidence_only,pending_verification,pending_review,not_admitted,base_reference_only_pending_promotion,Retained as source/reference; not admitted to runtime.
80CD787F8E0E0B306712A7B58C83100481C710B380D5EC38D2BB14517661566A,sources/base/美术素材/blobs/80/80cd787f8e0e0b306712a7b58c83100481c710b380d5ec38d2bb14517661566a.png,.png,image,uncategorized_image,game_ready_source,sources/draw/30_game_ready/icons/64/01_weizhi_ge.png,1,30_game_ready,01_weizhi_ge.png,2,1,res://assets/ui/art19/map64/unknown_cell_64.png,base_source_evidence_only,pending_verification,pending_review,not_admitted,runtime_crosswalk_required,Exact runtime bytes exist; authority is decided per runtime row.
81078D8D7B7A9C4139F27CCCA7A236B438A7729397E01E5F2BBCA17C80976F48,sources/base/美术素材/blobs/81/81078d8d7b7a9c4139f27ccca7a236b438a7729397e01e5f2bbca17c80976f48.png,.png,image,ui_component,stage_evidence,sources/art/ART-21/03_cut_output/map/ui_art21_map_marker_event.png,2,stage_output,ui_art21_map_marker_event.png,0,1,res://assets/ui/art21/map/ui_art21_map_marker_event.png,base_source_evidence_only,pending_verification,pending_review,not_admitted,runtime_crosswalk_required,Exact runtime bytes exist; authority is decided per runtime row.
81384405AB9AE1AA9BDCC0AF64F83F34C49E5F661D376915D000E42A989F4F6E,sources/base/美术素材/blobs/81/81384405ab9ae1aa9bdcc0af64f83f34c49e5f661d376915d000e42a989f4f6e.png,.png,image,source_composite,working_candidate,sources/draw/10_working/candidates/Zuhe2/Zuhe2_candidate_086.png,1,10_working,Zuhe2_candidate_086.png,0,0,,base_source_evidence_only,pending_verification,pending_review,not_admitted,base_reference_only_pending_promotion,Retained as source/reference; not admitted to runtime.
8191D324FD555A14A49D1CEE5FB362734B5011354B982B34F707C0D933EB4D0A,sources/base/美术素材/blobs/81/8191d324fd555a14a49d1cee5fb362734b5011354b982b34f707c0d933eb4d0a.png,.png,image,item,processed_source,sources/draw/20_processed/item_recovered/item_evac_device_dark.png,1,20_processed,item_evac_device_dark.png,0,0,,base_source_evidence_only,pending_verification,pending_review,not_admitted,base_reference_only_pending_promotion,Retained as source/reference; not admitted to runtime.
819C31BC1070AC5C9832EEA32605584BC6D835ED952A40371AEC308F2379455A,sources/base/美术素材/blobs/81/819c31bc1070ac5c9832eea32605584bc6d835ed952a40371aec308f2379455a.png,.png,image,ui_component,game_ready_source;processed_source;runtime_candidate;selected_source;stage_evidence,sources/draw/20_processed/ui_key_prompt/ui_key_e.png,5,03_selected;05_export_runtime_candidates;20_processed;30_game_ready;stage_output,ui_key_e.png,0,1,res://assets/ui/key_prompt/ui_key_e.png,base_source_evidence_only,pending_verification,pending_review,not_admitted,runtime_crosswalk_required,Exact runtime bytes exist; authority is decided per runtime row.
81B42026C2AE7B54107B373857CEEC978BDB1AEEE4B5373A9BDF20ACC0B81DF1,sources/base/美术素材/blobs/81/81b42026c2ae7b54107b373857ceec978bdb1aeee4b5373a9bdf20acc0b81df1.png,.png,image,source_composite,working_candidate,sources/draw/10_working/candidates/5/5_candidate_025.png,1,10_working,5_candidate_025.png,0,0,,base_source_evidence_only,pending_verification,pending_review,not_admitted,base_reference_only_pending_promotion,Retained as source/reference; not admitted to runtime.
81C37CE815B604432E7410C402340FD03020B92FF4D9045C1C0F37F7364E4826,sources/base/美术素材/blobs/81/81c37ce815b604432e7410c402340fd03020b92ff4d9045c1c0f37f7364e4826.png,.png,image,reference_capture,stage_evidence,sources/art/ART-13/屏幕截图 2026-06-28 191739.png,1,stage_output,屏幕截图 2026-06-28 191739.png,0,0,,base_source_evidence_only,pending_verification,pending_review,not_admitted,base_reference_only_pending_promotion,Retained as source/reference; not admitted to runtime.
8201D9590ACD5C64DA4FF48141160FBB41873FCBBE8260699C47D6B55207D7ED,sources/base/美术素材/blobs/82/8201d9590acd5c64da4ff48141160fbb41873fcbbe8260699c47d6b55207d7ed.png,.png,image,source_composite,working_candidate,sources/draw/10_working/candidates/2/2_candidate_031.png,1,10_working,2_candidate_031.png,0,0,,base_source_evidence_only,pending_verification,pending_review,not_admitted,base_reference_only_pending_promotion,Retained as source/reference; not admitted to runtime.
8241B855330EAB70DFE90BBB80BDF8F9B150B359980A5B1BB19BDBC1C3D6A58B,sources/base/美术素材/blobs/82/8241b855330eab70dfe90bbb80bdf8f9b150b359980a5b1bb19bdbc1c3d6a58b.png,.png,image,source_composite,working_candidate,sources/draw/10_working/candidates/1/1_candidate_015.png,1,10_working,1_candidate_015.png,0,0,,base_source_evidence_only,pending_verification,pending_review,not_admitted,base_reference_only_pending_promotion,Retained as source/reference; not admitted to runtime.
82451A090C4B1B19B29B88E696B8FE61C798D8F0DA91A5FD407A157B9F2BBBCB,sources/base/美术素材/blobs/82/82451a090c4b1b19b29b88e696b8fe61c798d8f0da91a5fd407a157b9f2bbbcb.png,.png,image,source_composite,working_candidate,sources/draw/10_working/candidates/5/5_candidate_016.png,1,10_working,5_candidate_016.png,0,0,,base_source_evidence_only,pending_verification,pending_review,not_admitted,base_reference_only_pending_promotion,Retained as source/reference; not admitted to runtime.
8246531B7C39A622B0F5B24AC62CBC51BAFBF3842E26073F1FDEB1E04E0518F8,sources/base/美术素材/blobs/82/8246531b7c39a622b0f5b24ac62cbc51bafbf3842e26073f1fdeb1e04e0518f8.png,.png,image,actor_animation_source,source_reference,sources/draw/processed/Huanxionggai/01_back_idle.png,1,draw_other,01_back_idle.png,7,1,res://assets/player/player_idle_up.png,base_source_evidence_only,pending_verification,pending_review,not_admitted,runtime_crosswalk_required,Exact runtime bytes exist; authority is decided per runtime row.
825797EA3763625059C080C437D3784F849F73C756E6E7DCB8E2CE907916F41D,sources/base/美术素材/blobs/82/825797ea3763625059c080c437d3784f849f73c756e6e7dcb8e2ce907916f41d.png,.png,image,uncategorized_image,working_candidate,sources/draw/10_working/candidates/2/2_candidate_029.png,1,10_working,2_candidate_029.png,0,0,,base_source_evidence_only,pending_verification,pending_review,not_admitted,base_reference_only_pending_promotion,Retained as source/reference; not admitted to runtime.
8296180A4AD3F9349314D1CD2F35F2778ED500E398CFBB5E58FBD928A14D159C,sources/base/美术素材/blobs/82/8296180a4ad3f9349314d1cd2f35f2778ed500e398cfbb5e58fbd928a14d159c.csv,.csv,table,source_registry,stage_evidence,sources/art/ART-21/_manifest/blocked_resolution.csv,1,stage_output,blocked_resolution.csv,0,0,,base_source_evidence_only,pending_verification,pending_review,not_admitted,source_support_not_runtime_art,"Registry, metadata, document, or other support object."
82C5E1FC98197AA323D37BD96E08C3640E61AE1478C4D0267879E1F296E8CA0D,sources/base/美术素材/blobs/82/82c5e1fc98197aa323d37bd96e08c3640e61ae1478c4d0267879e1f296e8ca0d.png,.png,image,source_composite,working_candidate,sources/draw/10_working/candidates/3/3_candidate_001.png,1,10_working,3_candidate_001.png,0,0,,base_source_evidence_only,pending_verification,pending_review,not_admitted,base_reference_only_pending_promotion,Retained as source/reference; not admitted to runtime.
8369A19E5EBB0AA87A9FCA340F99F9B61F84D4D9E876ABF018A0C933AA3247E5,sources/base/美术素材/blobs/83/8369a19e5ebb0aa87a9fca340f99f9b61f84d4d9e876abf018a0c933aa3247e5.png,.png,image,source_composite,working_candidate,sources/draw/10_working/candidates/3/3_candidate_052.png,1,10_working,3_candidate_052.png,0,0,,base_source_evidence_only,pending_verification,pending_review,not_admitted,base_reference_only_pending_promotion,Retained as source/reference; not admitted to runtime.
83A988F82C91C5A34093A9E76203838B334E2551A75645F01B8BD8DE376610D6,sources/base/美术素材/blobs/83/83a988f82c91c5a34093a9e76203838b334e2551a75645f01b8bd8de376610d6.png,.png,image,ui_component,stage_evidence,sources/art/ART-21/03_cut_output/result/ui_art21_result_modal_frame.png,2,stage_output,ui_art21_result_modal_frame.png,0,1,res://assets/ui/art21/result/ui_art21_result_modal_frame.png,base_source_evidence_only,pending_verification,pending_review,not_admitted,runtime_crosswalk_required,Exact runtime bytes exist; authority is decided per runtime row.
83AA7C1F39F51A619817335CA75DB36738CBE6478D2BF83FC8C55262856E1E4F,sources/base/美术素材/blobs/83/83aa7c1f39f51a619817335ca75db36738cbe6478d2bf83fc8c55262856e1e4f.png,.png,image,source_composite,working_candidate,sources/draw/10_working/candidates/Zuhe2/Zuhe2_candidate_046.png,1,10_working,Zuhe2_candidate_046.png,0,0,,base_source_evidence_only,pending_verification,pending_review,not_admitted,base_reference_only_pending_promotion,Retained as source/reference; not admitted to runtime.
83BAFEEA6218A47F23B9F455223C53795609EEB90BDD35E10DC9C659FC56F85B,sources/base/美术素材/blobs/83/83bafeea6218a47f23b9f455223c53795609eeb90bdd35e10dc9c659fc56f85b.png,.png,image,ui_component,processed_source,sources/draw/20_processed/ui/raw/xieyi_huizhang.png,1,20_processed,xieyi_huizhang.png,0,0,,base_source_evidence_only,pending_verification,pending_review,not_admitted,base_reference_only_pending_promotion,Retained as source/reference; not admitted to runtime.
83DFB3522233A2B719EB4519717EC1E4D01D90977E4BD0D253F360AF3613F2E1,sources/base/美术素材/blobs/83/83dfb3522233a2b719eb4519717ec1e4d01d90977e4bd0d253f360af3613f2e1.png,.png,image,source_composite,prototype_reference,sources/art/M1/A2.png,1,M1,A2.png,0,0,,base_source_evidence_only,pending_verification,pending_review,not_admitted,base_reference_only_pending_promotion,Retained as source/reference; not admitted to runtime.
83FB59E63D1E0E48C6EC9E11FCCB0F6050EA44FC9CC71C1A4F4202835078E0F2,sources/base/美术素材/blobs/83/83fb59e63d1e0e48c6ec9e11fccb0f6050ea44fc9cc71c1a4f4202835078e0f2.png,.png,image,actor_animation_source,game_ready_source;processed_source;source_reference,sources/draw/20_processed/characters/mao/frames/03_right_idle.png,3,20_processed;30_game_ready;art_other,03_right_idle.png,7,0,,base_source_evidence_only,pending_verification,pending_review,not_admitted,base_reference_only_pending_promotion,Retained as source/reference; not admitted to runtime.
8467A8F7CE404283EC277829052C2EC8C238871838A8DACB1BA51BE3ADEBAC26,sources/base/美术素材/blobs/84/8467a8f7ce404283ec277829052c2ec8c238871838a8dacb1ba51be3adebac26.png,.png,image,deploy,processed_source;source_reference,sources/draw/Next.png,2,20_processed;draw_root,deploy_ui_reference.png;Next.png,0,0,,base_source_evidence_only,pending_verification,pending_review,not_admitted,base_reference_only_pending_promotion,Retained as source/reference; not admitted to runtime.
851EFB92AEAB9AC96BBEB8CDE8BED04C2B19EC7E488252CC39DA92CBB3740C60,sources/base/美术素材/blobs/85/851efb92aeab9ac96bbeb8cde8bed04c2b19ec7e488252cc39da92cbb3740c60.png,.png,image,source_composite,working_candidate,sources/draw/10_working/candidates/Zuhe/Zuhe_candidate_001.png,1,10_working,Zuhe_candidate_001.png,0,0,,base_source_evidence_only,pending_verification,pending_review,not_admitted,base_reference_only_pending_promotion,Retained as source/reference; not admitted to runtime.
854B68BC8BBB712F18C96052B2A8E5F75605BE528DCF8802889E92246D14CA5C,sources/base/美术素材/blobs/85/854b68bc8bbb712f18c96052b2a8e5f75605be528dcf8802889e92246d14ca5c.png,.png,image,source_composite,working_candidate,sources/draw/10_working/candidates/2/2_candidate_032.png,1,10_working,2_candidate_032.png,0,0,,base_source_evidence_only,pending_verification,pending_review,not_admitted,base_reference_only_pending_promotion,Retained as source/reference; not admitted to runtime.
85676C7831B10F64451C8036FF5D001E1D23EA98C1B99BF6ECA26529460A9610,sources/base/美术素材/blobs/85/85676c7831b10f64451c8036ff5d001e1d23ea98c1b99bf6eca26529460a9610.png,.png,image,world_prop,processed_source,sources/draw/20_processed/props/raw/09_jinbi_dui.png,1,20_processed,09_jinbi_dui.png,1,0,,base_source_evidence_only,pending_verification,pending_review,not_admitted,base_reference_only_pending_promotion,Retained as source/reference; not admitted to runtime.
85786C63537E6353B31BB67F043CD4875D7A83C1675CDDE3562ED04E6F01DDA0,sources/base/美术素材/blobs/85/85786c63537e6353b31bb67f043cd4875d7a83c1675cdde3562ed04e6f01dda0.png,.png,image,actor_animation_source,source_reference;working_candidate,sources/draw/Maogai.png,2,10_working;draw_root,Maogai.png,0,0,,base_source_evidence_only,pending_verification,pending_review,not_admitted,base_reference_only_pending_promotion,Retained as source/reference; not admitted to runtime.
8623B164ED29B112E8243120F2BE879C3BFB177F6968FB1AA7E839C77F4D36BF,sources/base/美术素材/blobs/86/8623b164ed29b112e8243120f2be879c3bfb177f6968fb1aa7e839c77f4d36bf.csv,.csv,table,source_registry,stage_evidence,sources/art/ART-20/_manifest/staging_excluded_candidates.csv,1,stage_output,staging_excluded_candidates.csv,0,0,,base_source_evidence_only,pending_verification,pending_review,not_admitted,source_support_not_runtime_art,"Registry, metadata, document, or other support object."
8656BEECA8ECAB561495B5B44D0A77DF203A83C66E39453958748EDDA3261721,sources/base/美术素材/blobs/86/8656beeca8ecab561495b5b44d0a77df203a83c66e39453958748edda3261721.png,.png,image,source_composite,working_candidate,sources/draw/10_working/candidates/3/3_candidate_003.png,1,10_working,3_candidate_003.png,0,0,,base_source_evidence_only,pending_verification,pending_review,not_admitted,base_reference_only_pending_promotion,Retained as source/reference; not admitted to runtime.
86712C7855056C532BD4E6B703049841DD77F4D724F31422D792984678C703F6,sources/base/美术素材/blobs/86/86712c7855056c532bd4e6b703049841dd77f4d724f31422d792984678c703f6.json,.json,metadata,source_metadata,source_reference,sources/draw/processed/Maogai/manifest.json,1,draw_other,manifest.json,11,0,,base_source_evidence_only,pending_verification,pending_review,not_admitted,source_support_not_runtime_art,"Registry, metadata, document, or other support object."
867F0D20CD268E51E017C47ED49CFB1306E73D480DFB93A4640640C9BA627825,sources/base/美术素材/blobs/86/867f0d20cd268e51e017c47ed49cfb1306e73d480dfb93a4640640c9ba627825.png,.png,image,uncategorized_image,working_candidate,sources/draw/10_working/candidates/2/2_candidate_047.png,1,10_working,2_candidate_047.png,0,0,,base_source_evidence_only,pending_verification,pending_review,not_admitted,base_reference_only_pending_promotion,Retained as source/reference; not admitted to runtime.
86B940AC448C201A528B3F74A67E80221B6768847C23EA82ACA6208F44685989,sources/base/美术素材/blobs/86/86b940ac448c201a528b3f74a67e80221b6768847c23ea82aca6208f44685989.png,.png,image,actor_animation_source,source_reference,sources/draw/processed/Maogai/03_right_idle.png,1,draw_other,03_right_idle.png,7,0,,base_source_evidence_only,pending_verification,pending_review,not_admitted,base_reference_only_pending_promotion,Retained as source/reference; not admitted to runtime.
86FA60A043994FA7238FA03B0AC382525E0B6AA1F56979FFDC2D4DBA9A35D2A2,sources/base/美术素材/blobs/86/86fa60a043994fa7238fa03b0ac382525e0b6aa1f56979ffdc2d4dba9a35d2a2.png,.png,image,ui_component,stage_evidence,sources/art/ART-21/03_cut_output/shared/panels/ui_art21_shared_panel_modal_normal.png,2,stage_output,ui_art21_shared_panel_modal_normal.png,0,1,res://assets/ui/art21/shared/panels/ui_art21_shared_panel_modal_normal.png,base_source_evidence_only,pending_verification,pending_review,not_admitted,runtime_crosswalk_required,Exact runtime bytes exist; authority is decided per runtime row.
870DA709448824410050F53CAC4698CF5A8E614BF0CB1427D803E56193E1CE3E,sources/base/美术素材/blobs/87/870da709448824410050f53cac4698cf5a8e614bf0cb1427d803e56193e1ce3e.png,.png,image,uncategorized_image,working_candidate,sources/draw/10_working/candidates/3/3_candidate_019.png,1,10_working,3_candidate_019.png,0,0,,base_source_evidence_only,pending_verification,pending_review,not_admitted,base_reference_only_pending_promotion,Retained as source/reference; not admitted to runtime.
87335B621B01B7CB72722EE62F85BA8C52EF392F49AD0CAD5C0B42027F05FB3C,sources/base/美术素材/blobs/87/87335b621b01b7cb72722ee62f85ba8c52ef392f49ad0cad5c0b42027f05fb3c.png,.png,image,source_composite,working_candidate,sources/draw/10_working/candidates/4/4_candidate_012.png,1,10_working,4_candidate_012.png,0,0,,base_source_evidence_only,pending_verification,pending_review,not_admitted,base_reference_only_pending_promotion,Retained as source/reference; not admitted to runtime.
873E7E664B5CA870D41E23F67FB30FF21CE4F05DFACDEFD224B5B3598945836A,sources/base/美术素材/blobs/87/873e7e664b5ca870d41e23f67fb30ff21ce4f05dfacdefd224b5b3598945836a.png,.png,image,source_composite,working_candidate,sources/draw/10_working/candidates/2/2_candidate_011.png,1,10_working,2_candidate_011.png,0,0,,base_source_evidence_only,pending_verification,pending_review,not_admitted,base_reference_only_pending_promotion,Retained as source/reference; not admitted to runtime.
8759FD90B1B3D67887F849E85EC22F6451120537E16734CE75EE050056F27C65,sources/base/美术素材/blobs/87/8759fd90b1b3d67887f849e85ec22f6451120537e16734ce75ee050056f27c65.png,.png,image,source_composite,working_candidate,sources/draw/10_working/candidates/1/1_candidate_011.png,1,10_working,1_candidate_011.png,0,0,,base_source_evidence_only,pending_verification,pending_review,not_admitted,base_reference_only_pending_promotion,Retained as source/reference; not admitted to runtime.
8779A23F0E6B70085464290250303460DB7F12DE123FB6217B5BC4C0D46386AF,sources/base/美术素材/blobs/87/8779a23f0e6b70085464290250303460db7f12de123fb6217b5bc4c0d46386af.png,.png,image,source_composite,working_candidate,sources/draw/10_working/candidates/Zuhe2/Zuhe2_candidate_078.png,1,10_working,Zuhe2_candidate_078.png,0,0,,base_source_evidence_only,pending_verification,pending_review,not_admitted,base_reference_only_pending_promotion,Retained as source/reference; not admitted to runtime.
87DC591C293C5C610F82B1E7ACB7DA53E45B79A0D1BA56E1E807EFF98DD4B46B,sources/base/美术素材/blobs/87/87dc591c293c5c610f82b1e7acb7da53e45b79a0d1ba56e1e807eff98dd4b46b.png,.png,image,actor_animation_source,game_ready_source;processed_source;source_reference,sources/draw/20_processed/characters/tuzi/frames/02_left_idle.png,3,20_processed;30_game_ready;art_other,02_left_idle.png,7,0,,base_source_evidence_only,pending_verification,pending_review,not_admitted,base_reference_only_pending_promotion,Retained as source/reference; not admitted to runtime.
87F8DEA82CAC5C90614AE6938A6EB0F9C2CA6BCB10AAFA695938DAA5D0A0D0CD,sources/base/美术素材/blobs/87/87f8dea82cac5c90614ae6938a6eb0f9c2ca6bcb10aafa695938daa5d0a0d0cd.png,.png,image,source_composite,working_candidate,sources/draw/10_working/candidates/1/1_candidate_023.png,1,10_working,1_candidate_023.png,0,0,,base_source_evidence_only,pending_verification,pending_review,not_admitted,base_reference_only_pending_promotion,Retained as source/reference; not admitted to runtime.
882D742B72E38BB6301BB27C1F71C089FF6358187A806D13C8EDF68F43994181,sources/base/美术素材/blobs/88/882d742b72e38bb6301bb27c1f71c089ff6358187a806d13c8edf68f43994181.png,.png,image,uncategorized_image,working_candidate,sources/draw/10_working/candidates/1/1_candidate_047.png,1,10_working,1_candidate_047.png,0,0,,base_source_evidence_only,pending_verification,pending_review,not_admitted,base_reference_only_pending_promotion,Retained as source/reference; not admitted to runtime.
88351FD9B24C8FB5D538D0EA20A5C0C0AB292167D69514E548C98E5CCA8A7C83,sources/base/美术素材/blobs/88/88351fd9b24c8fb5d538d0ea20a5c0c0ab292167d69514e548c98e5cca8a7c83.png,.png,image,source_composite,working_candidate,sources/draw/10_working/candidates/1/1_candidate_041.png,1,10_working,1_candidate_041.png,0,0,,base_source_evidence_only,pending_verification,pending_review,not_admitted,base_reference_only_pending_promotion,Retained as source/reference; not admitted to runtime.
8906431A8F3615D15F824594CECE0BEC3AA9070CEB534885D614D8673C1FF958,sources/base/美术素材/blobs/89/8906431a8f3615d15f824594cece0bec3aa9070ceb534885d614d8673c1ff958.png,.png,image,ui_component,processed_source,sources/draw/20_processed/ui_summary_bar/ui_bar_event_prompt.png,1,20_processed,ui_bar_event_prompt.png,0,1,res://assets/ui/feedback/ui_bar_event_prompt.png,base_source_evidence_only,pending_verification,pending_review,not_admitted,runtime_crosswalk_required,Exact runtime bytes exist; authority is decided per runtime row.
